Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url
,kl-is-tt,IN STYLE Tea Towel,,In Style Tea Towels Colour Sphinx Size 50 X 70 cm Composition 100% Linen Softened and Pre-shrunk (pack by 3- price per unit $9+GST; price per pack $27+GST),published,,,,,,,,,,,,,TRUE,,,IN STYLE Tea Towel - Sphinx 50 X 70 cm,KL_IS_TTCG50x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Sphinxx,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_sphinx_2.jpg,
,kl-is-tt,IN STYLE Tea Towel,,In Style Tea Towels Colour Opal Grey Size 50 X 70 cm Composition 100% Linen Softened and Pre-shrunk (pack by 3- price per unit $9+GST; price per pack $27+GST),published,,,,,,,,,,,,,TRUE,,,IN STYLE Tea Towel - Opal Grey 50 X 70 cm,KL_IS_TTOG50x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Opal Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_opalgrey_2.jpg,
,kl-is-tt,IN STYLE Tea Towel,,In Style Tea Towels Colour Denim Size 50 X 70 cm Composition 100% Linen Softened and Pre-shrunk (pack by 3- price per unit $9+GST; price per pack $27+GST),published,,,,,,,,,,,,,TRUE,,,IN STYLE Tea Towel - Denim 50 X 70 cm,KL_IS_TTD,,FALSE,TRUE,,,,,,,,,,40,Colour,Denim,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_denim_1.jpg,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Bayberry,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Bayberry,KL_KLAI_TT Bayberry,,FALSE,TRUE,,,,,,,,,,40,Colour,Bayberry,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Brick,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Brick,KL_KLAI_TT Brick,,FALSE,TRUE,,,,,,,,,,40,Colour,Brick,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Butter,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Butter,KL_KLAI_TT Butter,,FALSE,TRUE,,,,,,,,,,40,Colour,Butter,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Cameo,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Cameo,KL_KLAI_TT Cameo,,FALSE,TRUE,,,,,,,,,,40,Colour,Cameo,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Celery,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Celery,KL_KLAI_TT Celery,,FALSE,TRUE,,,,,,,,,,40,Colour,Celery,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Cinnabar,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Cinnabar,KL_KLAI_TT Cinnabar,,FALSE,TRUE,,,,,,,,,,40,Colour,Cinnabar,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Cobalt,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Cobalt,KL_KLAI_TT Cobalt,,FALSE,TRUE,,,,,,,,,,40,Colour,Cobalt,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Curry,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Curry,KL_KLAI_TT Curry,,FALSE,TRUE,,,,,,,,,,40,Colour,Curry,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Fern,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Fern,KL_KLAI_TT Fern,,FALSE,TRUE,,,,,,,,,,40,Colour,Fern,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Grey,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Grey,KL_KLAI_TT Grey,,FALSE,TRUE,,,,,,,,,,40,Colour,Grey,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Hazlenut,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Hazlenut,KL_KLAI_TT Hazlenut,,FALSE,TRUE,,,,,,,,,,40,Colour,Hazlenut,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Hunter,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Hunter,KL_KLAI_TT Hunter,,FALSE,TRUE,,,,,,,,,,40,Colour,Hunter,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Lavender,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Lavender,KL_KLAI_TT Lavender,,FALSE,TRUE,,,,,,,,,,40,Colour,Lavendar,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Lime,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Lime,KL_KLAI_TT Lime,,FALSE,TRUE,,,,,,,,,,40,Colour,Lime,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Marine,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Marine,KL_KLAI_TT Marine,,FALSE,TRUE,,,,,,,,,,40,Colour,Marine,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Midnight,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Midnight,KL_KLAI_TT Midnight,,FALSE,TRUE,,,,,,,,,,40,Colour,Midnight,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Natural,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Natural,KL_KLAI_TT Natural,,FALSE,TRUE,,,,,,,,,,40,Colour,Natural,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Navy,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Navy,KL_KLAI_TT Navy,,FALSE,TRUE,,,,,,,,,,40,Colour,Navy,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Nutmeg,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Nutmeg,KL_KLAI_TT Nutmeg,,FALSE,TRUE,,,,,,,,,,40,Colour,Nutmeg,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Rose Quartz,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Rose Quartz,KL_KLAI_TT Rose Quartz,,FALSE,TRUE,,,,,,,,,,40,Colour,Rose Quartz,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Royal Blue,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Royal Blue,KL_KLAI_TT Royal Blue,,FALSE,TRUE,,,,,,,,,,40,Colour,Royal Blue,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Sage,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Sage,KL_KLAI_TT Sage,,FALSE,TRUE,,,,,,,,,,40,Colour,Sage,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Sand,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Sand,KL_KLAI_TT Sand,,FALSE,TRUE,,,,,,,,,,40,Colour,Sand,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Silver,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Silver,KL_KLAI_TT Silver,,FALSE,TRUE,,,,,,,,,,40,Colour,Silver,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Sunflower,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Sunflower,KL_KLAI_TT Sunflower,,FALSE,TRUE,,,,,,,,,,40,Colour,Sunflower,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS - Tangerine,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS - Tangerine,KL_KLAI_TT Tangerine,,FALSE,TRUE,,,,,,,,,,40,Colour,Tangerine,,,,,,
,kl-klai-tt,KLAIPĖDA TEA TOWELS,,KLAIPĖDA TEA TOWELS-Rouge Red,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TEA TOWELS-Rouge Red,KL_KLAI_TT-Rouge Red,,FALSE,TRUE,,,,,,,,,,40,Colour,Rouge Red,,,,,,
,kl-lec-tt,Le Coq Tea Towels  ,,Le Coq Tea Towels Red Jacquard Composition 100% linen Size 50x80 ,published,,,,,,,,,,,,,TRUE,,,Le Coq Tea Towels Colour Red Jacquard  Size 50x80 Composition 100% Linen,KL_LeC_TTLCR,,FALSE,TRUE,,,,,,,,,,40,Colour,Red Jacquard,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_le_coq_red_1_1.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel - Denim 50 x 70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Denim 46 x 70,KL_LES_TT_D46x70,,FALSE,TRUE,,,,,,,,,,60,Colour,Denim,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_denim_2.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel - Arctic Blue 50 x 70,published,,,,,,,,,,,,,TRUE,,,LESUEUR  Tea Towel Arctic Blue 46 x 70,KL_LES_TT_AB46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Arctic Blue,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_katerina_arcticblue_tt_1.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel - Taupe Grey 50 x 70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel  Taupe Grey 46x70,KL_LES_TT_TG46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Taupe Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_katerina_taupe_tt_1.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Optical White 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Optical White 46x70,KL_LES_TT_OW46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-1_3.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Natural 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Natural 46x70,KL_LES_TTN46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Natural,,,,,,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Semi Natural 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Semi Natural 46x70,KL_LES_TT_SN46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Semi-Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-2_2.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Opal Grey 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Opal Grey 46x70,KL_LES_TT_OG46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Opal Grey,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_opalgrey_3.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel French Navy 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel French Navy 46x70,KL_LES_TT_F46x70N,,FALSE,TRUE,,,,,,,,,,40,Colour,French Navy,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_frenchn_2_3.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Cobalt 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Cobalt 46x70,KL_LES_TT_COB46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Cobalt,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_cobalt_3.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Citron 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Citron 46x70,KL_LES_TT_CIT46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Citron,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_citron_5.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Cabernet Grape 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Cabernet Grape 46x70,KL_LES_TT_CG46x70,,FALSE,TRUE,,,,,,,,,,40,Colour,Cabernet Grape,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_is_sphinx_3.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Herringbone Natural 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Herringbone Natural 46x70,KL_LES_TT_HBN,,FALSE,TRUE,,,,,,,,,,40,Colour,Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_katerina_natural_hb_tt_1.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Herringbone Optical White 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Herringbone Optical White 46x70,KL_LES_TT_HBOW,,FALSE,TRUE,,,,,,,,,,40,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_opticalwhite_hb_tt_2.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Herringbone Charcoal 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Herringbone Charcoal 46x70,KL_LES_TT_HBC,,FALSE,TRUE,,,,,,,,,,40,Colour,Charcoal,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_char_hb_tt_1.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Herringbone Pewter 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Herringbone Pewter 46x70,KL_LES_TT_HBP,,FALSE,TRUE,,,,,,,,,,40,Colour,Pewter,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_pewter_hb_tt_1.jpg,
,kl-les-tt,LESUEUR Tea Towel,,LESUEUR Tea Towel Herringbone Persian Blue 46x70,published,,,,,,,,,,,,,TRUE,,,LESUEUR Tea Towel Herringbone Persian Blue 46x70,KL_LES_TT_HBPB,,FALSE,TRUE,,,,,,,,,,40,Colour,Persian Blue,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_keterina_persionblue_hb_tt_1.jpg,
,kl-mc-tt,Modern Classic Tea Towel,,Modern Classic Tea Towel Single Hem Stitched Colour Eco Natural Flax Size 45 x 85,published,,,,,,,,,,,,,TRUE,,,Modern Classic Tea Towel Single Hem Stitched Colour Eco Natural Flax Size 45 x 85,KL_MC_TTN,,FALSE,TRUE,,,,,,,,,,40,Colour,Eco Natural Flax,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_modernclassic_natural_tt_1.jpg,
,kl-mc-tt,Modern Classic Tea Towel,,Modern Classic Tea Towel Single Hem Stitched Colour Optical White Size 45 x 85,published,,,,,,,,,,,,,TRUE,,,Modern Classic Tea Towel Single Hem Stitched Colour Optical White Size 45 x 85,KL_MC_TTOW,,FALSE,TRUE,,,,,,,,,,40,Colour,Optical White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_modernclassic_opticalwhite_tt_1.jpg,
,kl-mc-tt,Modern Classic Tea Towel,,Modern Classic Tea Towel Single Hem Stitched Colour Charcoal Size 45 x 85,published,,,,,,,,,,,,,TRUE,,,Modern Classic Tea Towel Single Hem Stitched Colour Charcoal Size 45 x 85,KL_MC_TTC,,FALSE,TRUE,,,,,,,,,,40,Colour,Charcoal,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_modernclassic_tt_1.jpg,
,kl-oli-tt,Olives Tea Towels ,,Olives Tea Towels Lilac Borders Jacquard  Composition 56%linen/44%cotton Size 50x70 cm ,published,,,,,,,,,,,,,TRUE,,,Olives Tea Towels with Lilac Borders Size 50x70 cm,KL_OLI_TTOB,,FALSE,TRUE,,,,,,,,,,40,,,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_olives_blue_1000_4_2.jpg,
,kl-pl-tt,Pure Linen Glass Cloth Tea Towels ,,Pure Linen Glass Cloth Tea Towel White & Natural Border Composition 56%linen/44%cotton Size 50x80 ,published,,,,,,,,,,,,,TRUE,,,Pure Linen Glass Cloth Tea Towel White & Natural Border  Size 50x80 ,KL_PL_TTN,,FALSE,TRUE,,,,,,,,,,49,Colour,White and Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_purelinen_hero_08_2.jpg,
,kl-st-tt,STOCKHOLM Tea Towels ,,STOCKHOLM Tea Towel Plain Optical White Composition 100% Linen Soften & Pre-Shrunk Size 50 X 70 cm  ,published,,,,,,,,,,,,,TRUE,,,STOCKHOLM Tea Towels Plain Bleached White  Size 50 X 70 cm,KL_ST_TTBW,,FALSE,TRUE,,,,,,,,,,30,Colour,White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-1_2.jpg,
,kl-st-tt,STOCKHOLM Tea Towels ,,STOCKHOLM Tea Towel Plain Semi Natural Composition 100% Linen Soften & Pre-Shrunk Size 50 X 70 cm  ,published,,,,,,,,,,,,,TRUE,,,STOCKHOLM Tea Towel Plain Semi Natural  Size 50 X 70 cm,KL_ST_TTBSN,,FALSE,TRUE,,,,,,,,,,40,Colour,Semi-Natural,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_stockholm-2_1.jpg,
,kl-st-tt,STOCKHOLM Tea Towels ,,STOCKHOLM Tea Towel Blank Ivory Size 50x70,published,,,,,,,,,,,,,TRUE,,,STOCKHOLM Tea Towel Blank Ivory Size 50x70,KL_ST_TTI,,FALSE,TRUE,,,,,,,,,,40,Colour,Ivory,,,,,,
,kl-st-tt,STOCKHOLM Tea Towels ,,STOCKHOLM Tea Towel Blank Grey Size 50x70,published,,,,,,,,,,,,,TRUE,,,STOCKHOLM Tea Towel Blank Grey Size 50x70,KL_ST_TTG,,FALSE,TRUE,,,,,,,,,,40,Colour,Natural,,,,,,
,kl-st-tt,Thin  Natural Stripes Tea Towels,,Thin  Natural Stripes Tea Towels Composition 100 %linen Size 50x70 Made in Australia,published,,,,,,,,,,,,,TRUE,,,Thin  Natural Stripes Tea Towels Size 50x70 ,KL_STR_TTST,,FALSE,TRUE,,,,,,,,,,40,,,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_015__4_.jpg,
,kl-st-tt,Thin  Natural Stripes Tea Towels,,Wide Natural Stripes Tea Towels Composition 100 %linen Size 50x70 Made in Australia,published,,,,,,,,,,,,,TRUE,,,Wide Natural Stripes Tea Towels Size 50x70 ,KL_STR_TTSW,,FALSE,TRUE,,,,,,,,,,29.99,,,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_015__1_.jpg,
,kl-t-tt,Trattoria Tea Towels,,Trattoria Tea Towels Composition 56%linen/44%cotton Colour Blue & White Size 50x70 ,published,,,,,,,,,,,,,TRUE,,,Trattoria Tea Towels  Colour Blue & White Size 50x70 ,KL_CC_TTCCB,,FALSE,TRUE,,,,,,,,,,29.99,Colour,Blue & White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cc_hero_01_1_3.jpg,
,kl-t-tt,Trattoria Tea Towels,,Trattoria Tea Towels Composition 56%linen/44%cotton Colour Natural & White Size 50x70 ,published,,,,,,,,,,,,,TRUE,,,Trattoria Tea Towels  Colour Natural & White Size 50x70 ,KL_CC_TTCCN,,FALSE,TRUE,,,,,,,,,,30,Colour,Natural & White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cc_hero_01_1_2.jpg,
,kl-t-tt,Trattoria Tea Towels,,Trattoria Tea Towels Composition 56%linen/44%cotton Colour Red & White Size 50x70 ,published,,,,,,,,,,,,,TRUE,,,Trattoria Tea Towels  Colour Red & White Size 50x70 ,KL_CC_TTCCR,,FALSE,TRUE,,,,,,,,,,30,Colour,Red & White,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_cc_hero_01_1_1.jpg,
,kl-tus-n,Tuscan Napkins,,Tuscan Napkins Poppy flower  Composition 100% Linen Size 42x42 ,published,,,,,,,,,,,,,TRUE,,,Tuscan Napkins Poppy flower   Size 42x42 ,KL_TUSAN_NATP,,FALSE,TRUE,,,,,,,,,,30,Size,42cm x 42cm,,,,,https://purelinen.com.au/media/catalog/product/k/l/kl_001__4_.jpg,
,kl-tus-n,Tuscan Napkins,,Tuscan Napkins Sunflower  Composition 100% Linen Size 42x42 ,published,,,,,,,,,,,,,TRUE,,,Tuscan Napkins Sunflower   Size 42x42 ,KL_TUSAN_NATS,,FALSE,TRUE,,,,,,,,,,20,Size,42cm x 42cm,,,,,,
,kl-tus-n,Tuscan Napkins,,Tuscan Napkins Wheat Composition 100% Linen Size 42x42 ,published,,,,,,,,,,,,,TRUE,,,Tuscan Napkins Wheat  Size 42x42 ,KL_TUSAN_NATWY,,FALSE,TRUE,,,,,,,,,,20,Size,42cm x 42cm,,,,,,
,kl-tus-n,Tuscan Napkins,,Tuscan Napkins Wheat  Colour Yellow Composition 100% Linen Size 42x42 ,published,,,,,,,,,,,,,TRUE,,,Tuscan Napkins Wheat  Colour Yellow  Size 42x42 ,KL_TUSAN_NATY,,FALSE,TRUE,,,,,,,,,,20,Colour,Yellow,Size,42cm x 42cm,,,https://purelinen.com.au/media/catalog/product/k/l/kl_001__3_.jpg,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Taupe Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Taupe Size Round Diameter 270,NA_A_TCTd270,,FALSE,TRUE,,,,,,,,,,15,Colour,Taupe,Size,Round Diameter 270cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Stone Grey Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Stone Grey Size Round Diameter 270,NA_A_TCSGd270,,FALSE,TRUE,,,,,,,,,,490,Colour,Stone Grey,Size,Round Diameter 270cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Charcoal Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Charcoal Size Round Diameter 270,NA_A_TCCd270,,FALSE,TRUE,,,,,,,,,,490,Colour,Charcoal,Size,Round Diameter 270cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Navy Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size Round Diameter 270,NA_A_TCNd270,,FALSE,TRUE,,,,,,,,,,490,Colour,Navy,Size,Round Diameter 270cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 270,NA_A_TCSBd270,,FALSE,TRUE,,,,,,,,,,490,Colour,Sky Blue,Size,Round Diameter 270cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Sky Blue Size 180x500,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size 180x500,NA_A_TCSK180x500,,FALSE,TRUE,,,,,,,,,,490,Colour,Sky Blue,Size,180cm x 500cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Navy Size 180x500,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Navy Size 180x500,NA_A_TCN180x500,,FALSE,TRUE,,,,,,,,,,800,Colour,Navy,Size,180cm x 500cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Charcoal Size 180x500,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Charcoal Size 180x500,NA_A_TCC180x500,,FALSE,TRUE,,,,,,,,,,800,Colour,Charcoal,Size,180cm x 500cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Stone Grey Size 180x500,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Stone Grey Size 180x500,NA_A_TCSG180x500,,FALSE,TRUE,,,,,,,,,,800,Colour,Stone Grey,Size,180cm x 500cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Taupe Size 180x500,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Taupe Size 180x500,NA_A_TCT180x500,,FALSE,TRUE,,,,,,,,,,800,Colour,Taupe,Size,180cm x 500cm,,,,
,na-a-t,AMALFI Tablecloth,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 270,published,,,,,,,,,,,,,TRUE,,,AMALFI Tablecloth Colour Sky Blue Size Round Diameter 270,NA_A_TCRSB270,,FALSE,TRUE,,,,,,,,,,800,Colour,Sky Blue,Size,Round Diameter 270cm,,,,
,na-alb-n,ALBANY Napkin ,,ALBANY Napkins with hemstitched detail Sky Blue/Flax 45X45 cm Composition 100% Linen ,published,,,,,,,,,,,,,TRUE,,,ALBANY Napkins Sky Blue/Flax 45X45 cm,NA_ALB_NABF45,,FALSE,TRUE,,,,,,,,,,490,,,,,,,https://purelinen.com.au/media/catalog/product/n/a/na_hugo_1000x1500_1.jpg,
,na-am-cn,AMALFI Cocktail Napkin,,AMALFI Cocktail Napkins Colour Taupe Size 22x22,published,,,,,,,,,,,,,TRUE,,,AMALFI Cocktail Napkins Colour Taupe Size 22x22,NA_AM_CNT22,,FALSE,TRUE,,,,,,,,,,40,Colour,Taupe,,,,,,
,na-am-cn,AMALFI Cocktail Napkin,,AMALFI Cocktail Napkins Colour  Stone Grey Size 22x22,published,,,,,,,,,,,,,TRUE,,,AMALFI Cocktail Napkins Colour  Stone Grey Size 22x22,NA_AM_CNSG22,,FALSE,TRUE,,,,,,,,,,20,Colour,Stone Grey,,,,,,
