Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 60 x 60 with Flange,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 60 x 60 with Flange,HD_SEJ_CU_NF60X60F,,FALSE,TRUE,,,,,,,,,,120,Colour,Natural Flax,Size,60cm x 60cm,Style,Flanged Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 60 x 60 with Piping,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 60 x 60 with Piping,HD_SEJ_CU_NF60X60P,,FALSE,TRUE,,,,,,,,,,145,Colour,Natural Flax,Size,60cm x 60cm,Style,Piping Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 50 x50 with Piping,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 50 x50 with Piping,HD_SEJ_CU_NF50X50P,,FALSE,TRUE,,,,,,,,,,145,Colour,Natural Flax,Size,50cm x 50cm,Style,Piping Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 45 x 45 with Piping,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 45 x 45 with Piping,HD_SEJ_CU_NF45X45P,,FALSE,TRUE,,,,,,,,,,120,Colour,Natural Flax,Size,45cm x 45cm,Style,Piping Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 45 x 45  Plain,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 45 x 45  Plain,HD_SEJ_CU_NF45X45,,FALSE,TRUE,,,,,,,,,,110,Colour,Natural Flax,Size,45cm x 45cm,Style,Plain Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 50 x 50  Plain,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 50 x 50  Plain,HD_SEJ_CU_NF50X50,,FALSE,TRUE,,,,,,,,,,110,Colour,Natural Flax,Size,50cm x 50cm,Style,Plain Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Natural Flax 60 x 60  Plain,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Natural Flax 60 x 60  Plain,HD_SEJ_CU_NF60X60,,FALSE,TRUE,,,,,,,,,,120,Colour,Natural Flax,Size,60cm x 60cm,Style,Plain Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 60 x 60  Plain,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 60 x 60  Plain,HD_SEJ_CU_SN60X60,,FALSE,TRUE,,,,,,,,,,145,Colour,Natural,Size,60cm x 60cm,Style,Plain Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 50 x 50  Plain,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 50 x 50  Plain,HD_SEJ_CU_SN50X50,,FALSE,TRUE,,,,,,,,,,145,Colour,Natural,Size,50cm x 50cm,Style,Plain Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 45 x 45  Plain,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 45 x 45  Plain,HD_SEJ_CU_SN45X45,,FALSE,TRUE,,,,,,,,,,120,Colour,Natural,Size,45cm x 45cm,Style,Plain Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 45 x 45  with Flange,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 45 x 45  with Flange,HD_SEJ_CU_SN45X45F,,FALSE,TRUE,,,,,,,,,,110,Colour,Natural,Size,45cm x 45cm,Style,Flanged Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 50 x 50  with Flange,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 50 x 50  with Flange,HD_SEJ_CU_SN50X50F,,FALSE,TRUE,,,,,,,,,,110,Colour,Natural,Size,50cm x 50cm,Style,Flanged Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 60 x 60  with Flange,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 60 x 60  with Flange,HD_SEJ_CU_SN60X60F,,FALSE,TRUE,,,,,,,,,,120,Colour,Natural,Size,60cm x 60cm,Style,Flanged Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 60 x 60  with Piping,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 60 x 60  with Piping,HD_SEJ_CU_SN60X60P,,FALSE,TRUE,,,,,,,,,,145,Colour,Natural,Size,60cm x 60cm,Style,Piping Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Cover Semi Natural 50 x 50 with Piping,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Cover Semi Natural 50 x 50 with Piping,HD_SEJ_CU_SN50X50P,,FALSE,TRUE,,,,,,,,,,145,Colour,Natural,Size,50cm x 50cm,Style,Piping Edges,,
,hd-sej-cc,Sejero Cushion Cover,,SEJERO Cushion Covers Collection Pearl Grey 45 x 45 with Flange,published,,,,,,,,,,,,,TRUE,,,SEJERO Cushion Covers Collection Pearl Grey 45 x 45 with Flange,HD_SEJ_CU_PG45X45F,,FALSE,TRUE,,,,,,,,,,120,Colour,Pearl Grey,Size,45cm x 45cm,Style,Piping Edges,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Denim - 146 x 220,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Denim - 146 x 220,HD_SEJ_CD146X220,,FALSE,TRUE,,,,,,,,,,110,Colour,Denim,Size,146cm x 220cm,Style,Flanged Edges,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Denim - 146 x 260,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Denim - 146 x 260,HD_SEJ_CD146X260,,FALSE,TRUE,,,,,,,,,,400,Colour,Denim,Size,146cm x 260cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Denim - 146 x 300,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Denim - 146 x 300,HD_SEJ_CD146X300,,FALSE,TRUE,,,,,,,,,,430,Colour,Denim,Size,146cm x 300cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Arctic Blue - 146 x 300,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Arctic Blue - 146 x 300,HD_SEJ_CAB146X300,,FALSE,TRUE,,,,,,,,,,465,Colour,Arctic Blue,Size,146cm x 300cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Arctic Blue - 146 x 260,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Arctic Blue - 146 x 260,HD_SEJ_CAB146X260,,FALSE,TRUE,,,,,,,,,,465,Colour,Arctic Blue,Size,146cm x 260cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Arctic Blue - 146 x 220,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Arctic Blue - 146 x 220,HD_SEJ_CAB146X220,,FALSE,TRUE,,,,,,,,,,430,Colour,Arctic Blue,Size,146cm x 220cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - French Navy - 146 x 220,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - French Navy - 146 x 220,HD_SEJ_CFN146X220,,FALSE,TRUE,,,,,,,,,,400,Colour,French Navy,Size,146cm x 220cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - French Navy - 146 x 260,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - French Navy - 146 x 260,HD_SEJ_CFN146X260,,FALSE,TRUE,,,,,,,,,,400,Colour,French Navy,Size,146cm x 260cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - French Navy - 146 x 300,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - French Navy - 146 x 300,HD_SEJ_CFN146X300,,FALSE,TRUE,,,,,,,,,,430,Colour,French Navy,Size,146cm x 300cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Taupe Grey- 146 x 220,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Taupe Grey- 146 x 220,HD_SEJ_CTG146x220,,FALSE,TRUE,,,,,,,,,,465,Colour,Taupe Grey,Size,146cm x 220cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Taupe Grey- 146 x 260,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Taupe Grey- 146 x 260,HD_SEJ_CTG146x260,,FALSE,TRUE,,,,,,,,,,400,Colour,Taupe Grey,Size,146cm x 260cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Taupe Grey- 146 x 300,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Taupe Grey- 146 x 300,HD_SEJ_CTG146x300,,FALSE,TRUE,,,,,,,,,,430,Colour,Taupe Grey,Size,146cm x 300cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Cabernet Grape- 146 x 220,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Cabernet Grape- 146 x 220,HD_SEJ_CG220,,FALSE,TRUE,,,,,,,,,,465,Colour,Cabernet Grape,Size,146cm x 220cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Cabernet Grape- 146 x 260,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Cabernet Grape- 146 x 260,HD_SEJ_CG260,,FALSE,TRUE,,,,,,,,,,400,Colour,Cabernet Grape,Size,146cm x 260cm,,,,
,hd-sej-cu,Sejero Curtain ,,Sejero Curtain - Cabernet Grape- 146 x 300,published,,,,,,,,,,,,,TRUE,,,Sejero Curtain - Cabernet Grape- 146 x 300,HD_SEJ_CG300,,FALSE,TRUE,,,,,,,,,,430,Colour,Cabernet Grape,Size,146cm x 300cm,,,,
